2026-05-08 15:53:36 | DEBUG   | aiosqlite            | executing <function connect.<locals>.connector at 0x000001DED97ED120>
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: charts\r\ndata: [{"data": [{"domain": {"x": [0.0, 1.0], "y": [0.0, 1.0]}, "hovertemplate": "\xe6\x97\xa5\xe6\x9c\x9f=%{label}<br>\xe5\x88\xa9\xe6\xb6\xa6=%{value}<extra></extra>", "labels": ["2024-01-01T00:00:00", "2024-01-01T00:00:00", "2024-01-01T00:00:00", "2024-02-01T00:00:00", "2024-02-01T00:00:00", "2024-02-01T00:00:00", "2024-03-01T00:00:00", "2024-03-01T00:00:00", "2024-03-01T00:00:00", "2024-04-01T00:00:00", "2024-04-01T00:00:00", "2024-04-01T00:00:00", "2024-05-01T00:00:00", "2024-05-01T00:00:00", "2024-05-01T00:00:00", "2024-06-01T00:00:00", "2024-06-01T00:00:00", "2024-06-01T00:00:00", "2024-07-01T00:00:00", "2024-07-01T00:00:00", "2024-07-01T00:00:00", "2024-08-01T00:00:00", "2024-08-01T00:00:00", "2024-08-01T00:00:00", "2024-09-01T00:00:00", "2024-09-01T00:00:00", "2024-09-01T00:00:00", "2024-10-01T00:00:00", "2024-10-01T00:00:00", "2024-10-01T00:00:00", "2024-11-01T00:00:00", "2024-11-01T00:00:00", "2024-11-01T00:00:00", "2024-12-01T00:00:00", "2024-12-01T00:00:00", "2024-12-01T00:00:00"], "legendgroup": "", "name": "", "showlegend": true, "values": [4500, 3400, 2500, 5300, 3400, 2600, 6000, 4200, 3000, 5700, 3800, 3100, 6800, 4400, 3400, 7500, 5200, 3700, 7000, 4500, 3300, 8000, 5500, 4000, 8500, 5700, 4300, 9300, 6000, 4600, 10200, 6700, 5200, 11500, 7400, 5600], "type": "pie"}], "layout": {"template": {"data": {"barpolar": [{"marker": {"line": {"color": "white", "width": 0.5}, "pattern": {"fillmode": "overlay", "size": 10, "solidity": 0.2}}, "type": "barpolar"}], "bar": [{"error_x": {"color": "#2a3f5f"}, "error_y": {"color": "#2a3f5f"}, "marker": {"line": {"color": "white", "width": 0.5}, "pattern": {"fillmode": "overlay", "size": 10, "solidity": 0.2}}, "type": "bar"}], "carpet": [{"aaxis": {"endlinecolor": "#2a3f5f", "gridcolor": "#C8D4E3", "linecolor": "#C8D4E3", "minorgridcolor": "#C8D4E3", "startlinecolor": "#2a3f5f"}, "baxis": {"endlinecolor": "#2a3f5f", "gridcolor": "#C8D4E3", "linecolor": "#C8D4E3", "minorgridcolor": "#C8D4E3", "startlinecolor": "#2a3f5f"}, "type": "carpet"}], "choropleth": [{"colorbar": {"outlinewidth": 0, "ticks": ""}, "type": "choropleth"}], "contourcarpet": [{"colorbar": {"outlinewidth": 0, "ticks": ""}, "type": "contourcarpet"}], "contour": [{"colorbar": {"outlinewidth": 0, "ticks": ""}, "colorscale": [[0.0, "#0d0887"], [0.1111111111111111, "#46039f"], [0.2222222222222222, "#7201a8"], [0.3333333333333333, "#9c179e"], [0.4444444444444444, "#bd3786"], [0.5555555555555556, "#d8576b"], [0.6666666666666666, "#ed7953"], [0.7777777777777778, "#fb9f3a"], [0.8888888888888888, "#fdca26"], [1.0, "#f0f921"]], "type": "contour"}], "heatmapgl": [{"colorbar": {"outlinewidth": 0, "ticks": ""}, "colorscale": [[0.0, "#0d0887"], [0.1111111111111111, "#46039f"], [0.2222222222222222, "#7201a8"], [0.3333333333333333, "#9c179e"], [0.4444444444444444, "#bd3786"], [0.5555555555555556, "#d8576b"], [0.6666666666666666, "#ed7953"], [0.7777777777777778, "#fb9f3a"], [0.8888888888888888, "#fdca26"], [1.0, "#f0f921"]], "type": "heatmapgl"}], "heatmap": [{"colorbar": {"outlinewidth": 0, "ticks": ""}, "colorscale": [[0.0, "#0d0887"], [0.1111111111111111, "#46039f"], [0.2222222222222222, "#7201a8"], [0.3333333333333333, "#9c179e"], [0.4444444444444444, "#bd3786"], [0.5555555555555556, "#d8576b"], [0.6666666666666666, "#ed7953"], [0.7777777777777778, "#fb9f3a"], [0.8888888888888888, "#fdca26"], [1.0, "#f0f921"]], "type": "heatmap"}], "histogram2dcontour": [{"colorbar": {"outlinewidth": 0, "ticks": ""}, "colorscale": [[0.0, "#0d0887"], [0.1111111111111111, "#46039f"], [0.2222222222222222, "#7201a8"], [0.3333333333333333, "#9c179e"], [0.4444444444444444, "#bd3786"], [0.5555555555555556, "#d8576b"], [0.6666666666666666, "#ed7953"], [0.7777777777777778, "#fb9f3a"], [0.8888888888888888, "#fdca26"], [1.0, "#f0f921"]], "type": "histogram2dcontour"}], "histogram2d": [{"colorbar": {"outlinewidth": 0, "ticks": ""}, "colorscale": [[0.0, "#0d0887"], [0.1111111111111111, "#46039f"], [0.2222222222222222, "#7201a8"], [0.3333333333333333, "#9c179e"], [0.4444444444444444, "#bd3786"], [0.5555555555555556, "#d8576b"], [0.6666666666666666, "#ed7953"], [0.7777777777777778, "#fb9f3a"], [0.8888888888888888, "#fdca26"], [1.0, "#f0f921"]], "type": "histogram2d"}], "histogram": [{"marker": {"pattern": {"fillmode": "overlay", "size": 10, "solidity": 0.2}}, "type": "histogram"}], "mesh3d": [{"colorbar": {"outlinewidth": 0, "ticks": ""}, "type": "mesh3d"}], "parcoords": [{"line": {"colorbar": {"outlinewidth": 0, "ticks": ""}}, "type": "parcoords"}], "pie": [{"automargin": true, "type": "pie"}], "scatter3d": [{"line": {"colorbar": {"outlinewidth": 0, "ticks": ""}}, "marker": {"colorbar": {"outlinewidth": 0, "ticks": ""}}, "type": "scatter3d"}], "scattercarpet": [{"marker": {"colorbar": {"outlinewidth": 0, "ticks": ""}}, "type": "scattercarpet"}], "scattergeo": [{"marker": {"colorbar": {"outlinewidth": 0, "ticks": ""}}, "type": "scattergeo"}], "scattergl": [{"marker": {"colorbar": {"outlinewidth": 0, "ticks": ""}}, "type": "scattergl"}], "scattermapbox": [{"marker": {"colorbar": {"outlinewidth": 0, "ticks": ""}}, "type": "scattermapbox"}], "scatterpolargl": [{"marker": {"colorbar": {"outlinewidth": 0, "ticks": ""}}, "type": "scatterpolargl"}], "scatterpolar": [{"marker": {"colorbar": {"outlinewidth": 0, "ticks": ""}}, "type": "scatterpolar"}], "scatter": [{"fillpattern": {"fillmode": "overlay", "size": 10, "solidity": 0.2}, "type": "scatter"}], "scatterternary": [{"marker": {"colorbar": {"outlinewidth": 0, "ticks": ""}}, "type": "scatterternary"}], "surface": [{"colorbar": {"outlinewidth": 0, "ticks": ""}, "colorscale": [[0.0, "#0d0887"], [0.1111111111111111, "#46039f"], [0.2222222222222222, "#7201a8"], [0.3333333333333333, "#9c179e"], [0.4444444444444444, "#bd3786"], [0.5555555555555556, "#d8576b"], [0.6666666666666666, "#ed7953"], [0.7777777777777778, "#fb9f3a"], [0.8888888888888888, "#fdca26"], [1.0, "#f0f921"]], "type": "surface"}], "table": [{"cells": {"fill": {"color": "#EBF0F8"}, "line": {"color": "white"}}, "header": {"fill": {"color": "#C8D4E3"}, "line": {"color": "white"}}, "type": "table"}]}, "layout": {"annotationdefaults": {"arrowcolor": "#2a3f5f", "arrowhead": 0, "arrowwidth": 1}, "autotypenumbers": "strict", "coloraxis": {"colorbar": {"outlinewidth": 0, "ticks": ""}}, "colorscale": {"diverging": [[0, "#8e0152"], [0.1, "#c51b7d"], [0.2, "#de77ae"], [0.3, "#f1b6da"], [0.4, "#fde0ef"], [0.5, "#f7f7f7"], [0.6, "#e6f5d0"], [0.7, "#b8e186"], [0.8, "#7fbc41"], [0.9, "#4d9221"], [1, "#276419"]], "sequential": [[0.0, "#0d0887"], [0.1111111111111111, "#46039f"], [0.2222222222222222, "#7201a8"], [0.3333333333333333, "#9c179e"], [0.4444444444444444, "#bd3786"], [0.5555555555555556, "#d8576b"], [0.6666666666666666, "#ed7953"], [0.7777777777777778, "#fb9f3a"], [0.8888888888888888, "#fdca26"], [1.0, "#f0f921"]], "sequentialminus": [[0.0, "#0d0887"], [0.1111111111111111, "#46039f"], [0.2222222222222222, "#7201a8"], [0.3333333333333333, "#9c179e"], [0.4444444444444444, "#bd3786"], [0.5555555555555556, "#d8576b"], [0.6666666666666666, "#ed7953"], [0.7777777777777778, "#fb9f3a"], [0.8888888888888888, "#fdca26"], [1.0, "#f0f921"]]}, "colorway": ["#636efa", "#EF553B", "#00cc96", "#ab63fa", "#FFA15A", "#19d3f3", "#FF6692", "#B6E880", "#FF97FF", "#FECB52"], "font": {"color": "#2a3f5f"}, "geo": {"bgcolor": "white", "lakecolor": "white", "landcolor": "white", "showlakes": true, "showland": true, "subunitcolor": "#C8D4E3"}, "hoverlabel": {"align": "left"}, "hovermode": "closest", "mapbox": {"style": "light"}, "paper_bgcolor": "white", "plot_bgcolor": "white", "polar": {"angularaxis": {"gridcolor": "#EBF0F8", "linecolor": "#EBF0F8", "ticks": ""}, "bgcolor": "white", "radialaxis": {"gridcolor": "#EBF0F8", "linecolor": "#EBF0F8", "ticks": ""}}, "scene": {"xaxis": {"backgroundcolor": "white", "gridcolor": "#DFE8F3", "gridwidth": 2, "linecolor": "#EBF0F8", "showbackground": true, "ticks": "", "zerolinecolor": "#EBF0F8"}, "yaxis": {"backgroundcolor": "white", "gridcolor": "#DFE8F3", "gridwidth": 2, "linecolor": "#EBF0F8", "showbackground": true, "ticks": "", "zerolinecolor": "#EBF0F8"}, "zaxis": {"backgroundcolor": "white", "gridcolor": "#DFE8F3", "gridwidth": 2, "linecolor": "#EBF0F8", "showbackground": true, "ticks": "", "zerolinecolor": "#EBF0F8"}}, "shapedefaults": {"line": {"color": "#2a3f5f"}}, "ternary": {"aaxis": {"gridcolor": "#DFE8F3", "linecolor": "#A2B1C6", "ticks": ""}, "baxis": {"gridcolor": "#DFE8F3", "linecolor": "#A2B1C6", "ticks": ""}, "bgcolor": "white", "caxis": {"gridcolor": "#DFE8F3", "linecolor": "#A2B1C6", "ticks": ""}}, "title": {"x": 0.05}, "xaxis": {"automargin": true, "gridcolor": "#EBF0F8", "linecolor": "#EBF0F8", "ticks": "", "title": {"standoff": 15}, "zerolinecolor": "#EBF0F8", "zerolinewidth": 2}, "yaxis": {"automargin": true, "gridcolor": "#EBF0F8", "linecolor": "#EBF0F8", "ticks": "", "title": {"standoff": 15}, "zerolinecolor": "#EBF0F8", "zerolinewidth": 2}}}, "legend": {"tracegroupgap": 0}, "title": {"text": "\xe5\x90\x84\xe9\x83\xa8\xe9\x97\xa8\xe5\x88\xa9\xe6\xb6\xa6\xe6\xaf\x94\xe4\xbe\x8b"}, "font": {"family": "Microsoft YaHei, sans-serif"}}}]\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: done\r\ndata: ""\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | aiosqlite            | executing <function connect.<locals>.connector at 0x00000293A98D5A80>
2026-05-08 21:22:34 | DEBUG   | aiosqlite            | operation <function connect.<locals>.connector at 0x00000293A98D5A80> completed
2026-05-08 21:22:34 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x00000293AAFDF3D0>, 'PRAGMA journal_mode=WAL', [])
2026-05-08 21:22:34 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x00000293AAFDF3D0>, 'PRAGMA journal_mode=WAL', []) completed
2026-05-08 21:22:34 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x00000293AAFDF3D0>, 'PRAGMA foreign_keys=ON', [])
2026-05-08 21:22:34 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x00000293AAFDF3D0>, 'PRAGMA foreign_keys=ON', []) completed
2026-05-08 21:22:34 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x00000293AAFDF3D0>, 'INSERT INTO chat_messages (session_id, role, content) VALUES (?, ?, ?)', ('default', 'assistant', '根据提供的图表信息（虽然实际展示的是一个JSON格式的数据而不是直接图片或表格），我们可以进行以下总结与分析：\n\n### 核心发现：\n1. **利润分布**：从图中可以看出各部门的利润贡献度，其中某些部门可能占据了主要份额。\n2. **比较明显**：通过饼状图可以直观地看出每个部门对整体利润的贡献比例。\n\n### 建议：\n1. **重点发展高盈利部门**：针对那些利润贡献大的部门，应进一步优化资源配置，确保其持续发展并提升盈利能力。\n   \n2. **分析低盈利部门**：对于利润贡献较小或亏损的部门，需要进行详细的分析找出原因，并考虑调整策略或者优化成本结构。\n\n3. **平衡各部门发展**：尽管某些部门是公司的重要收入来源，但仍需关注其他部门的表现以实现整体业务的均衡发展。可以通过培训、激励机制等方式提高这些部门的工作效率和生产力。\n\n4. **监控变化趋势**：定期更新此类分析报告，以便及时调整战略应对市场或内部环境的变化。\n\n综上所述，通过细致地分析各部门的具体贡献情况，可以为公司的决策提供有力的数据支持。'))
2026-05-08 21:22:34 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x00000293AAFDF3D0>, 'INSERT INTO chat_messages (session_id, role, content) VALUES (?, ?, ?)', ('default', 'assistant', '根据提供的图表信息（虽然实际展示的是一个JSON格式的数据而不是直接图片或表格），我们可以进行以下总结与分析：\n\n### 核心发现：\n1. **利润分布**：从图中可以看出各部门的利润贡献度，其中某些部门可能占据了主要份额。\n2. **比较明显**：通过饼状图可以直观地看出每个部门对整体利润的贡献比例。\n\n### 建议：\n1. **重点发展高盈利部门**：针对那些利润贡献大的部门，应进一步优化资源配置，确保其持续发展并提升盈利能力。\n   \n2. **分析低盈利部门**：对于利润贡献较小或亏损的部门，需要进行详细的分析找出原因，并考虑调整策略或者优化成本结构。\n\n3. **平衡各部门发展**：尽管某些部门是公司的重要收入来源，但仍需关注其他部门的表现以实现整体业务的均衡发展。可以通过培训、激励机制等方式提高这些部门的工作效率和生产力。\n\n4. **监控变化趋势**：定期更新此类分析报告，以便及时调整战略应对市场或内部环境的变化。\n\n综上所述，通过细致地分析各部门的具体贡献情况，可以为公司的决策提供有力的数据支持。')) completed
2026-05-08 21:22:34 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method commit of sqlite3.Connection object at 0x00000293AAFDF3D0>)
2026-05-08 21:22:34 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method commit of sqlite3.Connection object at 0x00000293AAFDF3D0>) completed
2026-05-08 21:22:34 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method close of sqlite3.Connection object at 0x00000293AAFDF3D0>)
2026-05-08 21:22:34 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method close of sqlite3.Connection object at 0x00000293AAFDF3D0>) completed
2026-05-08 21:22:34 | DEBUG   | aiosqlite            | executing <function Connection.stop.<locals>.close_and_stop at 0x00000293A98D7560>
2026-05-08 21:22:34 | DEBUG   | aiosqlite            | operation <function Connection.stop.<locals>.close_and_stop at 0x00000293A98D7560> completed
2026-05-08 21:23:17 | INFO    | api.chat             | 流式对话请求: 请给我各部门平均利润饼图... (session=default)
2026-05-08 21:23:17 | DEBUG   | aiosqlite            | executing <function connect.<locals>.connector at 0x00000293A98D6E80>
2026-05-08 21:23:17 | DEBUG   | aiosqlite            | operation <function connect.<locals>.connector at 0x00000293A98D6E80> completed
2026-05-08 21:23:17 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x00000293AB138E50>, 'PRAGMA journal_mode=WAL', [])
2026-05-08 21:23:17 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x00000293AB138E50>, 'PRAGMA journal_mode=WAL', []) completed
2026-05-08 21:23:17 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x00000293AB138E50>, 'PRAGMA foreign_keys=ON', [])
2026-05-08 21:23:17 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x00000293AB138E50>, 'PRAGMA foreign_keys=ON', []) completed
2026-05-08 21:23:17 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x00000293AB138E50>, 'INSERT INTO chat_messages (session_id, role, content) VALUES (?, ?, ?)', ('default', 'user', '请给我各部门平均利润饼图'))
2026-05-08 21:23:17 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x00000293AB138E50>, 'INSERT INTO chat_messages (session_id, role, content) VALUES (?, ?, ?)', ('default', 'user', '请给我各部门平均利润饼图')) completed
2026-05-08 21:23:17 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method commit of sqlite3.Connection object at 0x00000293AB138E50>)
2026-05-08 21:23:17 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method commit of sqlite3.Connection object at 0x00000293AB138E50>) completed
2026-05-08 21:23:17 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method close of sqlite3.Connection object at 0x00000293AB138E50>)
2026-05-08 21:23:17 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method close of sqlite3.Connection object at 0x00000293AB138E50>) completed
2026-05-08 21:23:17 | DEBUG   | aiosqlite            | executing <function Connection.stop.<locals>.close_and_stop at 0x00000293A98D5760>
2026-05-08 21:23:17 | DEBUG   | aiosqlite            | operation <function Connection.stop.<locals>.close_and_stop at 0x00000293A98D5760> completed
2026-05-08 21:23:17 | INFO    | main                 | POST /api/chat/stream -> 200 (74.1ms)
2026-05-08 21:23:20 | DEBUG   | sse_starlette.sse    | chunk: b'event: status\r\ndata: "\xe6\xad\xa3\xe5\x9c\xa8\xe6\x89\xa7\xe8\xa1\x8c\xe5\x88\x86\xe6\x9e\x90\xe5\xb7\xa5\xe5\x85\xb7..."\r\n\r\n'
2026-05-08 21:23:20 | DEBUG   | sse_starlette.sse    | chunk: b'event: status\r\ndata: "\xe6\x89\xa7\xe8\xa1\x8c: generate_chart"\r\n\r\n'
2026-05-08 21:23:22 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\xa0\xb9\xe6\x8d\xae"\r\n\r\n'
2026-05-08 21:23:22 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x8f\x90\xe4\xbe\x9b\xe7\x9a\x84"\r\n\r\n'
2026-05-08 21:23:22 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x9b\xbe\xe8\xa1\xa8"\r\n\r\n'
2026-05-08 21:23:22 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xbf\xa1\xe6\x81\xaf"\r\n\r\n'
2026-05-08 21:23:22 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x88"\r\n\r\n'
2026-05-08 21:23:22 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x81\x87\xe8\xae\xbe"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xb8\xba"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xb8\x80\xe4\xb8\xaa"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\xa5\xbc"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\x8a\xb6"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x9b\xbe"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x89\xef\xbc\x8c"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x98\xbe\xe7\xa4\xba"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xba\x86"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x90\x84\xe9\x83\xa8\xe9\x97\xa8"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\x9a\x84"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xb9\xb3\xe5\x9d\x87"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x88\xa9\xe6\xb6\xa6"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x88\x86\xe5\xb8\x83"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x83\x85\xe5\x86\xb5"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe3\x80\x82\\n\\n"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "###"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: " \xe6\xa0\xb8"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xbf\x83"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x8f\x91\xe7\x8e\xb0"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x9a\\n"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "1"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "."\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: " **"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\xb4\xa2\xe5\x8a\xa1"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x83\xa8"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "**"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x8d\xa0\xe6\x8d\xae\xe4\xba\x86"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x9c\x80\xe5\xa4\xa7\xe7\x9a\x84"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\xaf\x94\xe4\xbe\x8b"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x8c"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\xa1\xa8\xe6\x98\x8e"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xae\x83"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x9c\xa8"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x85\xac\xe5\x8f\xb8"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xb8\xad"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\xb4\xa1\xe7\x8c\xae"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x9c\x80\xe5\xa4\xa7"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe3\x80\x82\\n"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "2"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "."\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: " **"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xb8\x82\xe5\x9c\xba"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x83\xa8"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "**"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\xac\xa1"\r\n\r\n'
2026-05-08 21:23:23 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xb9\x8b"\r\n\r\n'
2026-05-08 21:23:24 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x8c"\r\n\r\n'
2026-05-08 21:23:24 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\xaf\xb4\xe6\x98\x8e"\r\n\r\n'
2026-05-08 21:23:24 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xb8\x82\xe5\x9c\xba"\r\n\r\n'
2026-05-08 21:23:24 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\xb4\xbb\xe5\x8a\xa8"\r\n\r\n'
2026-05-08 21:23:24 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xaf\xb9\xe5\x85\xac\xe5\x8f\xb8"\r\n\r\n'
2026-05-08 21:23:24 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x88\xa9\xe6\xb6\xa6"\r\n\r\n'
2026-05-08 21:23:24 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xb9\x9f\xe6\x9c\x89"\r\n\r\n'
2026-05-08 21:23:24 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x87\x8d\xe8\xa6\x81"\r\n\r\n'
2026-05-08 21:23:24 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xbd\xb1\xe5\x93\x8d"\r\n\r\n'
2026-05-08 21:23:24 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe3\x80\x82\\n"\r\n\r\n'
2026-05-08 21:23:24 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "3"\r\n\r\n'
2026-05-08 21:23:24 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "."\r\n\r\n'
2026-05-08 21:23:24 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: " **"\r\n\r\n'
