日期,产品,销售额,销量,成本,利润,部门,地区
2022-07-30,产品A,40128,488,26717,13411,销售部,华东
2022-07-31,产品B,25812,485,15209,10603,销售部,华北
2022-08-01,产品C,34365,176,17636,16729,销售部,华南
2022-08-02,产品D,25740,286,17077,8663,销售部,西南
2022-08-03,产品E,12231,67,5341,6890,销售部,华中
2022-08-04,产品A,26261,184,11580,14681,销售部,华东
2022-08-05,产品B,32742,16,20479,12263,销售部,华北
2022-08-06,产品C,23006,268,9216,13790,销售部,华南
2022-08-07,产品D,48646,365,25934,22712,销售部,西南
2022-08-08,产品E,17747,64,7262,10485,销售部,华中
2022-08-09,产品A,11832,175,8009,3823,销售部,华东
2022-08-10,产品B,23849,145,16491,7358,销售部,华北
2022-08-11,产品C,31178,115,17786,13392,销售部,华南
2022-08-12,产品D,1193,494,619,574,销售部,西南
2022-08-13,产品E,14351,265,9415,4936,销售部,华中
2022-08-14,产品A,32760,24,14017,18743,销售部,华东
2022-08-15,产品B,33242,22,15448,17794,销售部,华北
2022-08-16,产品C,41739,52,23670,18069,销售部,华南
2022-08-17,产品D,47921,90,22803,25118,销售部,西南
2022-08-18,产品E,24581,450,11355,13226,销售部,华中
2022-08-19,产品A,37294,275,23198,14096,销售部,华东
2022-08-20,产品B,1093,220,666,427,销售部,华北
2022-08-21,产品C,48099,396,32016,16083,销售部,华南
2022-08-22,产品D,19934,264,10669,9265,销售部,西南
2022-08-23,产品E,2445,23,1223,1222,销售部,华中
2022-08-24,产品A,24169,233,15340,8829,销售部,华东
2022-08-25,产品B,40687,483,26160,14527,销售部,华北
2022-08-26,产品C,40921,456,25703,15218,销售部,华南
2022-08-27,产品D,32619,77,20402,12217,销售部,西南
2022-08-28,产品E,25394,187,17004,8390,销售部,华中
2022-08-29,产品A,30230,12,14743,15487,销售部,华东
2022-08-30,产品B,30968,31,15352,15616,销售部,华北
2022-08-31,产品C,33655,473,19385,14270,销售部,华南
2022-09-01,产品D,46984,307,24040,22944,销售部,西南
2022-09-02,产品E,5655,36,2570,3085,销售部,华中
2022-09-03,产品A,7918,374,4865,3053,销售部,华东
2022-09-04,产品B,38640,370,20509,18131,销售部,华北
2022-09-05,产品C,43936,85,21089,22847,销售部,华南
2022-09-06,产品D,28987,135,15827,13160,销售部,西南
2022-09-07,产品E,25346,349,11903,13443,销售部,华中
2022-09-08,产品A,28559,369,16111,12448,销售部,华东
2022-09-09,产品B,17385,407,11177,6208,销售部,华北
2022-09-10,产品C,47225,27,31402,15823,销售部,华南
2022-09-11,产品D,45979,168,22047,23932,销售部,西南
2022-09-12,产品E,7495,307,4350,3145,销售部,华中
2022-09-13,产品A,2713,470,1530,1183,销售部,华东
2022-09-14,产品B,16193,437,9376,6817,销售部,华北
2022-09-15,产品C,30228,103,12560,17668,销售部,华南
2022-09-16,产品D,8445,137,4271,4174,销售部,西南
2022-09-17,产品E,1037,106,537,500,销售部,华中
2022-09-18,产品A,32076,16,21871,10205,销售部,华东
2022-09-19,产品B,26094,203,14425,11669,销售部,华北
2022-09-20,产品C,15678,98,9021,6657,销售部,华南
2022-09-21,产品D,35162,319,18299,16863,销售部,西南
2022-09-22,产品E,37489,198,15035,22454,销售部,华中
2022-09-23,产品A,34002,78,13904,20098,销售部,华东
2022-09-24,产品B,18383,320,10385,7998,销售部,华北
2022-09-25,产品C,22472,369,11363,11109,销售部,华南
2022-09-26,产品D,18495,147,8454,10041,销售部,西南
2022-09-27,产品E,15870,153,9766,6104,销售部,华中
2022-09-28,产品A,3103,117,1487,1616,销售部,华东
2022-09-29,产品B,7590,494,3635,3955,销售部,华北
2022-09-30,产品C,3921,354,1584,2337,销售部,华南
2022-10-01,产品D,31328,414,19048,12280,销售部,西南
2022-10-02,产品E,34604,328,16506,18098,销售部,华中
2022-10-03,产品A,10028,82,5334,4694,销售部,华东
2022-10-04,产品B,16586,202,9088,7498,销售部,华北
2022-10-05,产品C,29973,368,18469,11504,销售部,华南
2022-10-06,产品D,34843,249,18756,16087,销售部,西南
2022-10-07,产品E,28660,399,13870,14790,销售部,华中
2022-10-08,产品A,33559,425,20636,12923,销售部,华东
2022-10-09,产品B,8428,15,5252,3176,销售部,华北
2022-10-10,产品C,19912,231,9862,10050,销售部,华南
2022-10-11,产品D,28728,420,12139,16589,销售部,西南
2022-10-12,产品E,42180,459,18919,23261,销售部,华中
2022-10-13,产品A,33995,299,21069,12926,销售部,华东
2022-10-14,产品B,12456,453,6360,6096,销售部,华北
2022-10-15,产品C,35746,397,21608,14138,销售部,华南
2022-10-16,产品D,27989,155,18040,9949,销售部,西南
2022-10-17,产品E,49436,287,26892,22544,销售部,华中
2022-10-18,产品A,26493,187,12521,13972,销售部,华东
2022-10-19,产品B,8131,384,5094,3037,销售部,华北
2022-10-20,产品C,22957,226,12633,10324,销售部,华南
2022-10-21,产品D,14684,474,6834,7850,销售部,西南
2022-10-22,产品E,13651,139,6238,7413,销售部,华中
2022-10-23,产品A,32408,476,16201,16207,销售部,华东
2022-10-24,产品B,24066,471,9905,14161,销售部,华北
2022-10-25,产品C,23211,325,10319,12892,销售部,华南
2022-10-26,产品D,32599,351,14422,18177,销售部,西南
2022-10-27,产品E,5752,92,2491,3261,销售部,华中
2022-10-28,产品A,49659,239,28728,20931,销售部,华东
2022-10-29,产品B,29285,480,15660,13625,销售部,华北
2022-10-30,产品C,41289,425,23197,18092,销售部,华南
2022-10-31,产品D,26257,72,11012,15245,销售部,西南
2022-11-01,产品E,45221,396,30068,15153,销售部,华中
2022-11-02,产品A,35635,35,20821,14814,销售部,华东
2022-11-03,产品B,20207,398,10379,9828,销售部,华北
2022-11-04,产品C,1168,117,789,379,销售部,华南
2022-11-05,产品D,16223,198,8199,8024,销售部,西南
2022-11-06,产品E,9027,429,3982,5045,销售部,华中
2022-11-07,产品A,26439,27,17488,8951,销售部,华东
2022-11-08,产品B,29999,234,14856,15143,销售部,华北
2022-11-09,产品C,2573,215,1133,1440,销售部,华南
2022-11-10,产品D,30948,117,13032,17916,销售部,西南
2022-11-11,产品E,20526,48,14342,6184,销售部,华中
2022-11-12,产品A,13734,99,5630,8104,销售部,华东
2022-11-13,产品B,13394,485,7292,6102,销售部,华北
2022-11-14,产品C,29562,41,15716,13846,销售部,华南
2022-11-15,产品D,44287,33,24819,19468,销售部,西南
2022-11-16,产品E,3039,129,2032,1007,销售部,华中
2022-11-17,产品A,26896,352,12612,14284,销售部,华东
2022-11-18,产品B,16441,457,7265,9176,销售部,华北
2022-11-19,产品C,47051,416,23353,23698,销售部,华南
2022-11-20,产品D,4616,33,3206,1410,销售部,西南
2022-11-21,产品E,39995,234,21007,18988,销售部,华中
2022-11-22,产品A,5281,384,2972,2309,销售部,华东
2022-11-23,产品B,31036,162,16057,14979,销售部,华北
2022-11-24,产品C,48548,183,25072,23476,销售部,华南
2022-11-25,产品D,20259,60,9501,10758,销售部,西南
2022-11-26,产品E,13271,82,5576,7695,销售部,华中
2022-11-27,产品A,9915,260,5778,4137,销售部,华东
2022-11-28,产品B,41916,239,20861,21055,销售部,华北
2022-11-29,产品C,14805,152,6834,7971,销售部,华南
2022-11-30,产品D,3871,403,1911,1960,销售部,西南
2022-12-01,产品E,45879,118,25534,20345,销售部,华中
2022-12-02,产品A,4399,101,2234,2165,销售部,华东
2022-12-03,产品B,41372,215,25117,16255,销售部,华北
2022-12-04,产品C,29340,447,16939,12401,销售部,华南
2022-12-05,产品D,16808,408,10253,6555,销售部,西南
2022-12-06,产品E,12809,59,8458,4351,销售部,华中
2022-12-07,产品A,22891,281,12769,10122,销售部,华东
2022-12-08,产品B,1997,317,850,1147,销售部,华北
2022-12-09,产品C,36975,96,14841,22134,销售部,华南
2022-12-10,产品D,33419,12,17180,16239,销售部,西南
2022-12-11,产品E,24550,264,14143,10407,销售部,华中
2022-12-12,产品A,48638,244,27031,21607,销售部,华东
2022-12-13,产品B,40935,26,19739,21196,销售部,华北
2022-12-14,产品C,32545,489,13767,18778,销售部,华南
2022-12-15,产品D,12654,432,7649,5005,销售部,西南
2022-12-16,产品E,12959,152,7882,5077,销售部,华中
2022-12-17,产品A,43503,89,28528,14975,销售部,华东
2022-12-18,产品B,48405,225,25182,23223,销售部,华北
2022-12-19,产品C,6391,142,3601,2790,销售部,华南
2022-12-20,产品D,31237,126,21315,9922,销售部,西南
2022-12-21,产品E,9964,244,5603,4361,销售部,华中
2022-12-22,产品A,27968,59,14487,13481,销售部,华东
2022-12-23,产品B,43541,483,18043,25498,销售部,华北
2022-12-24,产品C,38971,299,23714,15257,销售部,华南
2022-12-25,产品D,10033,472,6187,3846,销售部,西南
2022-12-26,产品E,32188,360,17787,14401,销售部,华中
2022-12-27,产品A,15979,178,8281,7698,销售部,华东
2022-12-28,产品B,33624,346,22591,11033,销售部,华北
2022-12-29,产品C,41431,349,27701,13730,销售部,华南
2022-12-30,产品D,18878,472,12365,6513,销售部,西南
2022-12-31,产品E,13302,50,6303,6999,销售部,华中
2022-01-01,产品A,2083,374,914,1169,销售部,华东
2022-01-02,产品B,42356,431,26014,16342,销售部,华北
2022-01-03,产品C,17592,142,9644,7948,销售部,华南
2022-01-04,产品D,20040,228,11299,8741,销售部,西南
2022-01-05,产品E,13719,283,7664,6055,销售部,华中
2022-01-06,产品A,18022,214,12189,5833,销售部,华东
2022-01-07,产品B,5019,276,2542,2477,销售部,华北
2022-01-08,产品C,10895,321,6126,4769,销售部,华南
2022-01-09,产品D,11387,474,6961,4426,销售部,西南
2022-01-10,产品E,7121,14,4862,2259,销售部,华中
2022-01-11,产品A,19930,333,8872,11058,销售部,华东
2022-01-12,产品B,36502,325,24443,12059,销售部,华北
2022-01-13,产品C,43870,146,27825,16045,销售部,华南
2022-01-14,产品D,10495,141,4365,6130,销售部,西南
2022-01-15,产品E,45544,125,19921,25623,销售部,华中
2022-01-16,产品A,34993,149,18703,16290,销售部,华东
2022-01-17,产品B,10993,211,6797,4196,销售部,华北
2022-01-18,产品C,33640,231,19204,14436,销售部,华南
2022-01-19,产品D,2785,108,1818,967,销售部,西南
2022-01-20,产品E,7356,152,3650,3706,销售部,华中
2022-01-21,产品A,19220,383,11449,7771,销售部,华东
2022-01-22,产品B,23127,144,11765,11362,销售部,华北
2022-01-23,产品C,35261,121,16973,18288,销售部,华南
2022-01-24,产品D,38931,406,21384,17547,销售部,西南
2022-01-25,产品E,23788,240,15514,8274,销售部,华中
2022-01-26,产品A,49603,419,25242,24361,销售部,华东
2022-01-27,产品B,19404,159,12499,6905,销售部,华北
2022-01-28,产品C,41121,448,18535,22586,销售部,华南
2022-01-29,产品D,16932,27,10760,6172,销售部,西南
2022-01-30,产品E,38880,341,24157,14723,销售部,华中
2022-01-31,产品A,17086,328,8995,8091,销售部,华东
2022-02-01,产品B,15220,172,6294,8926,销售部,华北
2022-02-02,产品C,34602,250,18978,15624,销售部,华南
2022-02-03,产品D,1969,90,1147,822,销售部,西南
2022-02-04,产品E,28541,111,16244,12297,销售部,华中
2022-02-05,产品A,19223,283,7879,11344,销售部,华东
2022-02-06,产品B,6353,463,4350,2003,销售部,华北
2022-02-07,产品C,33476,271,18252,15224,销售部,华南
2022-02-08,产品D,13911,418,8256,5655,销售部,西南
2022-02-09,产品E,6213,320,3667,2546,销售部,华中
2022-02-10,产品A,28940,25,18055,10885,销售部,华东
2022-02-11,产品B,24365,102,13121,11244,销售部,华北
2022-02-12,产品C,17820,224,7824,9996,销售部,华南
2022-02-13,产品D,40314,437,17223,23091,销售部,西南
2022-02-14,产品E,6257,213,4111,2146,销售部,华中
2022-02-15,产品A,15866,303,9084,6782,销售部,华东
2022-02-16,产品B,49126,377,23519,25607,销售部,华北
2022-02-17,产品C,49500,171,21933,27567,销售部,华南
2022-02-18,产品D,13128,92,8705,4423,销售部,西南
2022-02-19,产品E,32258,313,13496,18762,销售部,华中
2022-02-20,产品A,14722,350,7134,7588,销售部,华东
2022-02-21,产品B,19047,239,12390,6657,销售部,华北
2022-02-22,产品C,32583,387,22697,9886,销售部,华南
2022-02-23,产品D,17805,175,9261,8544,销售部,西南
2022-02-24,产品E,24229,347,11139,13090,销售部,华中
2022-02-25,产品A,2378,369,1020,1358,销售部,华东
2022-02-26,产品B,34617,216,22796,11821,销售部,华北
2022-02-27,产品C,24763,282,13836,10927,销售部,华南
2022-02-28,产品D,15227,393,6176,9051,销售部,西南
2022-03-01,产品E,43736,296,26000,17736,销售部,华中
2022-03-02,产品A,10651,89,5478,5173,销售部,华东
2022-03-03,产品B,14460,39,9560,4900,销售部,华北
2022-03-04,产品C,4553,335,2484,2069,销售部,华南
2022-03-05,产品D,12522,195,6787,5735,销售部,西南
2022-03-06,产品E,29204,78,14757,14447,销售部,华中
2022-03-07,产品A,15062,349,10317,4745,销售部,华东
2022-03-08,产品B,8782,250,5363,3419,销售部,华北
2022-03-09,产品C,6339,406,3071,3268,销售部,华南
2022-03-10,产品D,6848,211,4600,2248,销售部,西南
2022-03-11,产品E,19405,221,11067,8338,销售部,华中
2022-03-12,产品A,22471,240,15413,7058,销售部,华东
2022-03-13,产品B,15512,190,8366,7146,销售部,华北
2022-03-14,产品C,44239,21,24538,19701,销售部,华南
2022-03-15,产品D,39022,254,20494,18528,销售部,西南
2022-03-16,产品E,5354,113,3077,2277,销售部,华中
2022-03-17,产品A,36284,10,16623,19661,销售部,华东
2022-03-18,产品B,33689,216,23476,10213,销售部,华北
2022-03-19,产品C,44790,98,29178,15612,销售部,华南
2022-03-20,产品D,10337,471,5483,4854,销售部,西南
2022-03-21,产品E,44043,76,27841,16202,销售部,华中
2022-03-22,产品A,22514,465,13118,9396,销售部,华东
2022-03-23,产品B,11479,69,5234,6245,销售部,华北
2022-03-24,产品C,2702,174,1682,1020,销售部,华南
2022-03-25,产品D,22990,478,10337,12653,销售部,西南
2022-03-26,产品E,43871,298,24674,19197,销售部,华中
2022-03-27,产品A,35348,437,19231,16117,销售部,华东
2022-03-28,产品B,25130,483,13667,11463,销售部,华北
2022-03-29,产品C,27620,416,15266,12354,销售部,华南
2022-03-30,产品D,13663,401,7798,5865,销售部,西南
2022-03-31,产品E,18619,393,10963,7656,销售部,华中
2022-04-01,产品A,28488,421,17350,11138,销售部,华东
2022-04-02,产品B,33669,346,22592,11077,销售部,华北
2022-04-03,产品C,35229,336,21774,13455,销售部,华南
2022-04-04,产品D,37240,497,17914,19326,销售部,西南
2022-04-05,产品E,31123,245,21713,9410,销售部,华中
2022-04-06,产品A,15852,462,7788,8064,销售部,华东
2022-04-07,产品B,23406,190,11681,11725,销售部,华北
2022-04-08,产品C,8432,232,4920,3512,销售部,华南
2022-04-09,产品D,12194,345,7670,4524,销售部,西南
2022-04-10,产品E,8404,22,5455,2949,销售部,华中
2022-04-11,产品A,21387,275,12188,9199,销售部,华东
2022-04-12,产品B,24570,369,9977,14593,销售部,华北
2022-04-13,产品C,49029,112,25509,23520,销售部,华南
2022-04-14,产品D,40706,438,24932,15774,销售部,西南
2022-04-15,产品E,39280,70,19078,20202,销售部,华中
2022-04-16,产品A,19734,253,13647,6087,销售部,华东
2022-04-17,产品B,7487,360,3572,3915,销售部,华北
2022-04-18,产品C,13452,22,7518,5934,销售部,华南
2022-04-19,产品D,14434,138,7290,7144,销售部,西南
2022-04-20,产品E,29194,92,13744,15450,销售部,华中
2022-04-21,产品A,9373,85,4063,5310,销售部,华东
2022-04-22,产品B,27414,52,12959,14455,销售部,华北
2022-04-23,产品C,5700,153,3815,1885,销售部,华南
2022-04-24,产品D,25838,79,13374,12464,销售部,西南
2022-04-25,产品E,41149,369,27688,13461,销售部,华中
2022-04-26,产品A,32852,190,22183,10669,销售部,华东
2022-04-27,产品B,34583,179,23912,10671,销售部,华北
2022-04-28,产品C,30865,11,14808,16057,销售部,华南
2022-04-29,产品D,21013,203,14441,6572,销售部,西南
2022-04-30,产品E,45327,67,20963,24364,销售部,华中
2022-05-01,产品A,19409,71,12473,6936,销售部,华东
2022-05-02,产品B,37989,489,24468,13521,销售部,华北
2022-05-03,产品C,5941,270,3104,2837,销售部,华南
2022-05-04,产品D,19286,425,7877,11409,销售部,西南
2022-05-05,产品E,25544,69,15209,10335,销售部,华中
2022-05-06,产品A,41696,487,20023,21673,销售部,华东
2022-05-07,产品B,48042,278,28758,19284,销售部,华北
2022-05-08,产品C,41849,224,18179,23670,销售部,华南
2022-05-09,产品D,26394,127,17723,8671,销售部,西南
2022-05-10,产品E,25934,299,13217,12717,销售部,华中
2022-05-11,产品A,30487,369,18992,11495,销售部,华东
2022-05-12,产品B,22627,49,9245,13382,销售部,华北
2022-05-13,产品C,3701,361,1958,1743,销售部,华南
2022-05-14,产品D,17719,66,9369,8350,销售部,西南
2022-05-15,产品E,48820,85,32135,16685,销售部,华中
2022-05-16,产品A,1721,395,1203,518,销售部,华东
2022-05-17,产品B,41194,486,16572,24622,销售部,华北
2022-05-18,产品C,15346,469,8947,6399,销售部,华南
2022-05-19,产品D,21872,97,14511,7361,销售部,西南
2022-05-20,产品E,21432,253,11585,9847,销售部,华中
2022-05-21,产品A,44718,19,30267,14451,销售部,华东
2022-05-22,产品B,31743,73,17835,13908,销售部,华北
2022-05-23,产品C,32181,471,17670,14511,销售部,华南
2022-05-24,产品D,48125,189,32846,15279,销售部,西南
2022-05-25,产品E,44798,233,29399,15399,销售部,华中
2022-05-26,产品A,18882,246,8587,10295,销售部,华东
2022-05-27,产品B,26106,189,17389,8717,销售部,华北
2022-05-28,产品C,45828,70,27126,18702,销售部,华南
2022-05-29,产品D,9681,14,5832,3849,销售部,西南
2022-05-30,产品E,39918,178,21674,18244,销售部,华中
2022-05-31,产品A,28785,367,11581,17204,销售部,华东
2022-06-01,产品B,26178,172,11983,14195,销售部,华北
2022-06-02,产品C,45232,29,24757,20475,销售部,华南
2022-06-03,产品D,8332,241,4060,4272,销售部,西南
2022-06-04,产品E,6239,447,3396,2843,销售部,华中
2022-06-05,产品A,9048,116,4062,4986,销售部,华东
2022-06-06,产品B,46471,229,29399,17072,销售部,华北
